"dist","acc","ScaleFO","ScaleRes","bin_lo","bin_hi","density","uncertainty"
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",2.2294,2.2608,67.3557049255792,0.6347304125989676
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",2.2608,2.2922,64.97202075459315,1.501286107007472
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",2.2922,2.3236,67.96968339460228,1.546521848261933
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",2.3236,2.355,63.69480777046052,0.5969877121423073
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",2.355,2.3864,60.738777664635215,0.6684997689311822
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",2.3864,2.4178,59.66900243091408,0.6818855701207894
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",2.4178,2.4492,59.06309612898961,0.6489001246940012
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",2.4492,2.4806,57.6540203712595,0.7657142143165317
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",2.4806,2.512,57.03832000617602,0.7412143695228651
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0,0.0314,6043.118503180661,377.8866817996907
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.0314,0.0628,5791.004438392331,36.7559778172533
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.0628,0.0942,5232.100589651542,23.004973740375686
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.0942,0.1256,4576.440510195086,17.940010970746414
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.1256,0.157,3980.916447207815,14.98220534538625
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.157,0.1884,3460.9153834903823,13.054749479371457
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.1884,0.2198,3023.062883337413,13.329799595683106
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.2198,0.2512,2679.6145293981926,11.858114235699377
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.2512,0.2826,2356.233464132888,8.495860952378521
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.2826,0.314,2103.8385235951146,8.635347420602129
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.314,0.3454,1872.6439236254278,8.030893196477958
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.3454,0.3768,1673.0561402209946,6.174859940000043
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.3768,0.4082,1509.7722945919963,5.386963937191534
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.4082,0.4396,1354.4267854071077,4.877862548845561
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.4396,0.471,1231.425765434124,4.902282668365246
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.471,0.5024,1113.8985757839614,4.277538048600823
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.5024,0.5338,1006.8995738466209,3.8132190425607764
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.5338,0.5652,929.3379539717963,3.3891110710909693
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.5652,0.5966,843.170536794118,4.787796898406322
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.5966,0.628,781.1442099299443,3.6674148010495937
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.628,0.6594,725.2912835453905,4.172057515576519
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.6594,0.6908,669.2066500033341,2.6038944839318825
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.6908,0.7222,618.0522629644386,2.8210986706203296
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.7222,0.7536,574.0936152133756,2.6286632402060937
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.7536,0.785,535.4240286208558,2.650730698072587
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.785,0.8164,498.43804777659454,2.644381896492336
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.8164,0.8478,467.6165597481832,2.5993708965074838
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.8478,0.8792,437.682065517606,2.403583109902873
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.8792,0.9106,412.155562691014,1.9401133124208347
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.9106,0.942,385.1729003704767,2.095096228082518
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.942,0.9734,364.76155366746224,1.8003997265488154
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.9734,1.0048,341.3766435970654,1.7607643486329438
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.0048,1.0362,322.45718253535057,1.9095670177375472
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.0362,1.0676,307.5294308508498,1.6836821748451691
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.0676,1.099,289.76089969000833,1.660468443621641
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.099,1.1304,273.9635947150444,1.992096503250043
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.1304,1.1618,262.9647494585485,2.970036357876496
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.1618,1.1932,246.32531006836123,2.7905722863651623
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.1932,1.2246,233.53314937543053,1.6331519888905064
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.2246,1.256,226.05314976984593,1.576176877421487
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.256,1.2874,212.62175487677837,1.4038254642432104
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.2874,1.3188,204.29619447921496,1.5666732729045498
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.3188,1.3502,193.8827611198713,1.4464430069312575
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.3502,1.3816,183.56030734002013,1.2684655724746972
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.3816,1.413,177.3955516463789,1.0170963987503114
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.413,1.4444,169.4934432096959,1.0186954485762156
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.4444,1.4758,162.78760315478792,1.0576845611744095
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.4758,1.5072,154.25277046745302,1.0599076088960608
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.5072,1.5386,147.82829223787826,1.0222535320676418
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.5386,1.57,143.60532583919107,1.0799735408451296
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.57,1.6014,138.16339740153742,1.1563020063561071
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.6014,1.6328,132.4891146116864,0.9737324486027858
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.6328,1.6642,124.88187524257438,0.8442195933872035
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.6642,1.6956,122.1342113454544,0.8389960610066822
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.6956,1.727,118.55201123726155,0.75600822581907
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.727,1.7584,112.2780531753949,0.8495283679608202
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.7584,1.7898,109.3844567187645,0.8278434045870905
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.7898,1.8212,104.44112475472343,0.7670617869412737
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.8212,1.8526,101.76662807864584,0.8042011943426226
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.8526,1.884,100.09657906616044,0.8387117983179391
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.884,1.9154,93.71021563489478,0.8165858114724873
"dphiDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",1.9154,1.9468,91.36573330722068,0.7637581239091266
