"dist","acc","ScaleFO","ScaleRes","bin_lo","bin_hi","density","uncertainty"
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.29,0.3,2022.0423261430376,8.177056088438885
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.3,0.31,1904.865,6.642209
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.31,0.32,1813.776,6.549591
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.32,0.33,1708.791,6.531366
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.33,0.34,1612.008,7.460857
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.34,0.35,1537.877,7.282276
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.35,0.36,1465.591,5.827105
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.36,0.37,1376.91,5.456641
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.37,0.38,1313.939,6.276796
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.38,0.39,1259.883,6.165477
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.39,0.4,1192.632,5.387202
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.4,0.41,1128.284,8.764628
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.41,0.42,1083.236,8.506949
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.42,0.43,1035.647,4.812401
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.43,0.44,995.773,4.698854
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.44,0.45,941.8239,4.724106
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.45,0.46,887.4188,4.903807
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.46,0.47,868.2259,5.330802
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.47,0.48,819.4361,4.459997
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.48,0.49,788.2143,4.195736
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.49,0.5,757.8021,4.193037
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.5,0.51,718.7377,4.15087
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.51,0.52,699.9599,4.248042
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.52,0.53,663.4242,4.31469
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.53,0.54,633.4309,4.694872
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.54,0.55,610.4552,3.875899
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.55,0.56,583.4053,9.943165
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.56,0.57,568.0511,9.572031
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.57,0.58,542.0259,4.786062
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.58,0.59,520.1119,4.695419
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.59,0.6,511.3905,8.471092
